Date,Open,High,Low,Close,Adj Close,Volume
2006-06-19,44.470001,46.250000,44.470001,45.990002,36.585777,31700
2006-06-26,46.480000,49.849998,45.810001,49.480000,39.362122,205100
2006-07-03,50.369999,50.849998,49.200001,49.360001,39.266663,67100
2006-07-10,49.340000,49.919998,45.599998,46.029999,36.617588,279100
2006-07-17,46.290001,47.490002,42.939999,42.990002,34.199226,359000
2006-07-24,43.320000,45.389999,42.680000,44.080002,35.066345,73500
2006-07-31,44.950001,47.150002,44.900002,45.299999,36.036873,106300
2006-08-07,45.799999,46.169998,43.529999,43.540001,34.636772,79600
2006-08-14,43.299999,45.450001,42.820000,45.099998,35.877762,66800
2006-08-21,45.099998,45.630001,43.740002,44.459999,35.368637,39700
2006-08-28,44.080002,45.200001,43.310001,45.080002,35.861855,29500
2006-09-04,45.310001,46.279999,43.320000,43.389999,34.517437,27000
2006-09-11,41.740002,42.450001,40.750000,41.509998,33.021858,59400
2006-09-18,41.840000,42.480000,40.070000,40.189999,32.041611,33600
2006-09-25,39.509998,41.669998,38.480000,41.380001,32.990360,42600
2006-10-02,41.599998,42.220001,38.910000,42.070000,33.540443,130800
2006-10-09,42.560001,45.490002,42.400002,45.200001,36.035847,82800
2006-10-16,45.900002,46.950001,45.000000,45.889999,36.585938,84700
2006-10-23,45.529999,49.040001,45.529999,48.020000,38.284092,101800
2006-10-30,47.990002,48.639999,46.279999,47.360001,37.757915,102500
2006-11-06,47.380001,49.209999,47.040001,47.389999,37.781834,214600
2006-11-13,46.849998,48.450001,46.340000,47.480000,37.853561,82100
2006-11-20,48.990002,50.790001,48.549999,50.660000,40.388851,78300
2006-11-27,50.700001,52.349998,49.330002,51.709999,41.225967,171300
2006-12-04,51.900002,53.619999,51.889999,53.099998,42.334133,154000
2006-12-11,53.099998,53.099998,50.669998,51.099998,40.739635,367700
2006-12-18,50.980000,51.080002,48.150002,48.400002,38.668888,241700
2006-12-25,48.840000,50.279999,48.669998,49.080002,39.212173,286800
2007-01-01,49.020000,49.020000,46.520000,47.009998,37.558357,351900
2007-01-08,47.150002,48.990002,46.540001,48.990002,39.140247,257000
2007-01-15,48.799999,49.160000,47.660000,49.000000,39.148247,170700
2007-01-22,49.200001,51.660000,48.299999,51.410000,41.073715,432700
2007-01-29,51.450001,53.830002,51.150002,53.380001,42.647617,1692000
2007-02-05,53.240002,54.009998,52.009998,52.230000,41.728844,271100
2007-02-12,52.349998,54.520000,51.750000,54.400002,43.462551,420800
2007-02-19,54.029999,57.220001,53.599998,56.490002,45.132347,539500
2007-02-26,56.900002,57.000000,51.680000,51.680000,41.289421,2046400
2007-03-05,50.799999,54.590000,50.299999,54.290001,43.374660,776000
2007-03-12,54.279999,54.910000,51.810001,53.740002,42.935246,651500
2007-03-19,54.299999,57.119999,54.000000,56.860001,45.510204,478700
2007-03-26,57.240002,58.009998,56.209999,57.230000,45.806316,741500
2007-04-02,57.599998,60.150002,57.310001,59.730000,47.807304,1483900
2007-04-09,60.340000,61.470001,59.549999,61.450001,49.183979,740400
2007-04-16,62.060001,63.000000,59.980000,62.360001,49.912350,964600
2007-04-23,62.709999,64.260002,62.240002,63.330002,50.688717,548600
2007-04-30,63.180000,63.790001,60.680000,63.029999,50.448597,2493400
2007-05-07,63.740002,66.199997,63.480000,65.650002,52.545628,1357500
2007-05-14,65.989998,66.019997,63.400002,65.180000,52.169426,1552900
2007-05-21,65.110001,66.430000,62.959999,64.720001,51.801247,1130300
