Date,Open,High,Low,Close,Adj Close,Volume
1998-12-21,20.781250,21.531250,20.750000,21.531250,12.538321,4100
1998-12-28,21.500000,22.000000,21.312500,21.921875,12.765799,6700
1999-01-04,21.937500,23.390625,21.656250,23.171875,13.493706,141700
1999-01-11,23.187500,23.218750,21.562500,22.078125,12.856785,167900
1999-01-18,22.000000,22.000000,21.046875,21.078125,12.274449,134500
1999-01-25,21.296875,21.828125,20.953125,21.109375,12.292654,53400
1999-02-01,21.281250,22.437500,21.187500,22.234375,12.947777,58000
1999-02-08,22.296875,22.359375,21.421875,21.421875,12.474627,54000
1999-02-15,21.828125,21.828125,20.921875,21.328125,12.420033,50500
1999-02-22,21.250000,21.812500,21.250000,21.437500,12.483730,25600
1999-03-01,21.281250,21.625000,20.843750,21.625000,12.592916,60800
1999-03-08,21.437500,22.359375,21.437500,22.015625,12.820394,60900
1999-03-15,22.015625,22.625000,21.875000,22.328125,13.002368,34300
1999-03-22,22.234375,22.468750,21.625000,21.750000,12.708311,125600
1999-03-29,21.984375,22.218750,21.718750,22.000000,12.854380,44700
1999-04-05,22.062500,22.453125,21.875000,22.312500,13.036969,147000
1999-04-12,22.312500,25.890625,22.312500,25.593750,14.954173,1561200
1999-04-19,25.593750,26.843750,25.000000,25.625000,14.972429,1302500
1999-04-26,25.750000,27.796875,25.187500,27.125000,15.848873,1522100
1999-05-03,27.218750,28.312500,27.125000,28.203125,16.478804,1062300
1999-05-10,28.203125,28.484375,27.031250,27.109375,15.839741,568400
1999-05-17,27.109375,27.265625,26.187500,26.359375,15.401519,178900
1999-05-24,26.390625,26.890625,24.656250,24.656250,14.406398,289300
1999-05-31,24.906250,26.343750,24.859375,26.250000,15.337608,290700
1999-06-07,26.375000,26.562500,25.750000,25.953125,15.164156,212200
1999-06-14,26.312500,27.031250,26.312500,27.000000,15.775841,430600
1999-06-21,27.078125,27.078125,25.531250,25.687500,15.055764,270100
1999-06-28,25.937500,26.812500,25.828125,26.781250,15.696826,187600
1999-07-05,26.875000,26.984375,26.250000,26.734375,15.669353,171500
1999-07-12,26.625000,26.812500,26.000000,26.234375,15.376296,120300
1999-07-19,26.296875,26.296875,25.718750,26.000000,15.238924,264500
1999-07-26,25.750000,26.203125,25.484375,25.703125,15.064920,283600
1999-08-02,25.531250,26.593750,25.531250,26.187500,15.348815,179500
1999-08-09,25.968750,26.937500,25.734375,26.718750,15.660191,202900
1999-08-16,26.625000,26.875000,25.968750,26.656250,15.623560,99400
1999-08-23,26.593750,26.812500,25.437500,25.656250,15.037449,144900
1999-08-30,25.656250,25.656250,24.546875,25.187500,14.762704,126300
1999-09-06,24.781250,25.343750,24.609375,25.343750,14.854280,512100
1999-09-13,25.125000,25.531250,24.125000,24.546875,14.387229,85400
1999-09-20,24.578125,24.578125,22.781250,22.859375,13.439949,311500
1999-09-27,23.453125,24.062500,23.062500,23.812500,14.000325,159600
1999-10-04,23.781250,24.718750,23.531250,24.296875,14.285110,431000
1999-10-11,24.281250,24.562500,23.375000,23.437500,13.779842,48600
1999-10-18,23.187500,24.187500,23.187500,24.062500,14.147310,616900
1999-10-25,23.906250,24.437500,23.359375,24.265625,14.266734,107400
1999-11-01,24.406250,24.812500,24.000000,24.484375,14.395347,125000
1999-11-08,24.390625,24.656250,24.000000,24.343750,14.312667,265500
1999-11-15,24.265625,25.109375,24.234375,24.703125,14.523958,295200
1999-11-22,24.500000,24.546875,24.078125,24.171875,14.211618,161300
1999-11-29,24.000000,24.875000,23.593750,24.640625,14.487217,203200
1999-12-06,24.578125,24.984375,24.250000,24.781250,14.569894,237400
1999-12-13,24.578125,26.312500,24.578125,26.203125,15.405871,599400
1999-12-20,25.984375,25.984375,24.796875,25.390625,14.990952,1771300
1999-12-27,25.703125,26.671875,25.343750,26.578125,15.692055,1361400
2000-01-03,26.671875,27.937500,25.609375,27.453125,16.208673,2456300
2000-01-10,27.703125,27.703125,26.437500,26.562500,15.682833,468100
2000-01-17,26.218750,26.312500,24.562500,24.859375,14.677288,439600
2000-01-24,24.765625,24.765625,22.843750,23.468750,13.856247,638700
2000-01-31,23.250000,23.984375,23.109375,23.421875,13.828568,396800
2000-02-07,23.546875,23.546875,21.468750,21.718750,12.823025,372700
2000-02-14,22.000000,23.062500,21.640625,21.765625,12.850697,210300
2000-02-21,22.125000,22.625000,21.000000,21.062500,12.435565,148900
2000-02-28,21.000000,21.531250,20.156250,20.968750,12.380213,694800
2000-03-06,21.156250,21.156250,19.687500,20.375000,12.029656,472000
2000-03-13,20.000000,22.937500,19.968750,22.000000,12.989081,807100
2000-03-20,22.312500,22.765625,21.843750,22.515625,13.325049,236500
2000-03-27,22.640625,23.484375,21.937500,23.046875,13.639454,437600
2000-04-03,23.437500,24.531250,22.875000,22.875000,13.537730,399000
2000-04-10,23.187500,25.156250,22.375000,22.625000,13.389779,1434900
2000-04-17,22.968750,22.968750,21.781250,22.500000,13.315800,243300
2000-04-24,22.312500,22.812500,22.000000,22.281250,13.186346,377300
2000-05-01,22.078125,23.000000,22.000000,22.781250,13.482252,248300
2000-05-08,22.875000,23.234375,22.656250,23.156250,13.704185,1447600
2000-05-15,23.125000,23.781250,23.000000,23.250000,13.759660,1510900
2000-05-22,23.343750,23.343750,21.500000,21.531250,12.742484,217000
2000-05-29,21.718750,22.000000,21.234375,22.000000,13.019902,70000
2000-06-05,22.062500,22.062500,21.140625,21.312500,12.613024,225800
2000-06-12,21.187500,21.750000,20.828125,21.375000,12.650012,303300
2000-06-19,21.265625,21.265625,20.031250,20.234375,12.031264,429800
2000-06-26,20.343750,20.812500,19.640625,19.640625,11.678220,301600
2000-07-03,19.968750,20.750000,19.468750,19.656250,11.687513,219500
2000-07-10,19.656250,21.250000,19.656250,20.703125,12.309974,176100
2000-07-17,20.437500,20.625000,19.750000,20.000000,11.891905,202900
2000-07-24,20.218750,20.218750,19.609375,19.718750,11.724683,146300
2000-07-31,19.875000,20.296875,19.718750,19.984375,11.882616,83200
2000-08-07,19.875000,21.093750,19.875000,21.000000,12.486500,246500
2000-08-14,21.125000,21.375000,20.703125,20.796875,12.365721,181700
2000-08-21,21.000000,21.000000,20.250000,20.312500,12.077716,159600
2000-08-28,20.281250,20.500000,19.890625,20.062500,11.929067,104000
2000-09-04,20.000000,20.843750,19.375000,19.468750,11.576025,1440300
2000-09-11,19.468750,19.687500,18.375000,18.375000,10.925689,1152500
2000-09-18,18.437500,18.437500,17.375000,17.500000,10.466722,155400
2000-09-25,17.625000,18.359375,17.140625,18.171875,10.868566,260600
2000-10-02,18.125000,19.375000,17.640625,18.562500,11.102197,216500
2000-10-09,18.750000,19.062500,17.156250,17.468750,10.448029,186500
2000-10-16,17.312500,17.875000,17.000000,17.234375,10.307852,125600
2000-10-23,17.281250,18.250000,17.062500,18.187500,10.877911,299400
2000-10-30,18.609375,19.921875,18.593750,19.500000,11.662918,318500
2000-11-06,19.656250,20.125000,19.187500,19.406250,11.606846,358900
2000-11-13,19.375000,20.000000,18.937500,19.140625,11.447972,407400
2000-11-20,19.140625,19.140625,18.671875,19.000000,11.363863,68600
2000-11-27,19.078125,20.062500,18.843750,19.906250,11.905894,379900
2000-12-04,20.250000,21.218750,20.015625,20.375000,12.186253,743300
2000-12-11,20.468750,20.750000,19.718750,19.968750,11.943273,211500
2000-12-18,19.453125,21.375000,19.390625,21.359375,12.775002,583900
2000-12-25,21.390625,22.000000,21.000000,21.421875,13.146168,253100
