Date,Open,High,Low,Close,Adj Close,Volume
2000-06-19,35.031250,35.390625,35.031250,35.367188,13.978520,21600
2000-06-26,35.125000,35.812500,34.875000,35.375000,13.981606,7400
2000-07-03,35.421875,36.390625,35.421875,36.281250,14.339793,93000
2000-07-10,36.359375,36.375000,35.953125,35.953125,14.210110,81400
2000-07-17,36.109375,36.375000,35.625000,36.343750,14.364496,105200
2000-07-24,36.500000,37.593750,36.437500,37.554688,14.972296,146400
2000-07-31,37.625000,38.171875,37.093750,37.281250,14.863279,730000
2000-08-07,37.421875,37.671875,37.125000,37.625000,15.000322,261400
2000-08-14,37.562500,37.734375,37.343750,37.343750,14.888198,94000
2000-08-21,37.421875,37.437500,36.578125,36.593750,14.589188,404800
2000-08-28,36.578125,36.820313,36.250000,36.515625,14.558043,62800
2000-09-04,36.656250,37.703125,36.593750,37.703125,15.031474,1039400
2000-09-11,37.843750,38.156250,37.781250,37.968750,15.137370,50600
2000-09-18,37.625000,37.718750,37.000000,37.468750,14.938027,84800
2000-09-25,37.575001,38.174999,37.424999,37.875000,15.099998,210600
2000-10-02,37.900002,37.900002,36.525002,36.625000,14.601641,38800
2000-10-09,36.625000,36.625000,35.625000,35.849998,14.292663,83400
2000-10-16,35.924999,36.299999,34.994999,35.325001,14.083359,81200
2000-10-23,35.125000,35.375000,34.525002,35.150002,14.196198,432800
2000-10-30,35.224998,35.625000,35.174999,35.450001,14.317359,52400
2000-11-06,35.500000,35.750000,35.174999,35.200001,14.216396,121000
2000-11-13,35.025002,35.750000,35.000000,35.590000,14.373905,20400
2000-11-20,35.650002,35.700001,35.450001,35.450001,14.317359,247800
2000-11-27,35.650002,36.150002,35.500000,36.025002,14.549593,11600
2000-12-04,36.000000,37.099998,35.974998,37.099998,14.983759,24000
2000-12-11,37.200001,37.549999,37.200001,37.474998,15.135210,77600
2000-12-18,37.500000,38.174999,35.900002,37.325001,15.074624,75600
2000-12-25,37.200001,38.450001,37.099998,37.974998,15.544125,192600
2001-01-01,37.900002,38.224998,37.325001,37.424999,15.318996,339200
2001-01-08,37.599998,37.625000,37.224998,37.474998,15.339461,31600
2001-01-15,37.525002,37.775002,37.500000,37.700001,15.431556,340600
2001-01-22,37.700001,38.250000,37.525002,38.150002,15.615754,26600
2001-01-29,38.154999,38.349998,38.000000,38.025002,15.564594,24000
2001-02-05,38.099998,38.099998,37.200001,37.340000,15.284207,375600
