Date,Open,High,Low,Close,Adj Close,Volume
2004-09-27,49.849998,51.250000,49.840000,51.180000,22.795769,363500
2004-10-04,51.389999,51.650002,51.099998,51.349998,22.871492,53600
2004-10-11,51.500000,52.380001,51.000000,52.380001,23.330261,39600
2004-10-18,52.349998,53.000000,51.639999,52.240002,23.267904,93000
2004-10-25,52.200001,53.430000,51.810001,53.099998,23.650959,95100
2004-11-01,53.200001,54.450001,52.900002,52.980000,23.597507,89400
2004-11-08,53.150002,55.200001,52.889999,55.200001,24.586309,96000
2004-11-15,55.529999,56.220001,53.619999,53.619999,23.882561,242400
2004-11-22,53.840000,55.490002,53.500000,55.099998,24.541759,115700
2004-11-29,55.250000,56.560001,54.639999,56.540001,25.183146,216000
2004-12-06,56.650002,57.130001,55.939999,57.130001,25.445936,216300
2004-12-13,57.299999,57.299999,56.049999,57.150002,25.454845,88700
2004-12-20,57.099998,57.599998,56.099998,56.320000,25.085167,71300
2004-12-27,56.320000,56.919998,55.750000,56.549999,25.755472,139300
2005-01-03,56.750000,56.750000,52.830002,53.509998,24.370918,228100
2005-01-10,53.450001,53.650002,51.740002,53.200001,24.229725,374700
2005-01-17,53.150002,54.490002,52.990002,53.650002,24.434683,149300
2005-01-24,53.750000,53.799999,51.389999,51.770000,23.578436,158600
2005-01-31,52.160000,53.549999,51.270000,53.549999,24.389130,124500
2005-02-07,53.599998,54.439999,53.279999,54.410000,24.780815,123500
2005-02-14,54.500000,55.110001,54.169998,54.459999,24.803596,144700
2005-02-21,54.090000,54.090000,52.520000,53.500000,24.366356,170600
2005-02-28,53.540001,54.849998,52.810001,54.849998,24.981215,139800
2005-03-07,55.000000,55.529999,53.000000,53.009998,24.143187,199400
2005-03-14,53.240002,54.540001,53.020000,53.410000,24.325377,176300
2005-03-21,53.299999,53.459999,51.439999,51.500000,23.455473,92800
2005-03-28,51.529999,52.590000,51.130001,51.849998,23.896990,166600
2005-04-04,51.730000,52.380001,51.119999,52.000000,23.966114,138800
2005-04-11,52.049999,53.049999,51.820000,52.700001,24.288734,150500
2005-04-18,52.700001,53.150002,52.110001,53.150002,24.496149,231600
2005-04-25,53.400002,54.810001,53.180000,54.810001,25.261223,144000
2005-05-02,55.000000,55.599998,54.169998,54.900002,25.302696,291800
2005-05-09,55.049999,56.099998,54.830002,55.299999,25.487043,223900
2005-05-16,55.299999,57.570000,55.189999,57.470001,26.487169,190700
