Date,Open,High,Low,Close,Adj Close,Volume
1998-12-21,19.052092,19.344028,18.849005,19.344028,11.968487,178495
1998-12-28,19.331335,19.331335,18.887083,19.039398,11.780003,372747
1999-01-04,18.810926,20.359465,18.810926,20.257919,12.533920,691946
1999-01-11,20.283306,20.283306,18.455524,19.191713,11.874247,696254
1999-01-18,19.496344,19.534424,18.658611,18.760155,11.607234,679758
1999-01-25,18.861698,19.394800,18.633224,19.369415,11.984193,464825
1999-02-01,19.445574,19.445574,18.252438,18.379366,11.371629,388382
1999-02-08,18.506296,18.988626,17.922421,18.683996,11.560111,621656
1999-02-15,18.874392,19.648661,18.836311,19.293259,11.937073,1109992
1999-02-22,19.445574,20.207150,18.912470,19.674046,12.172672,753496
1999-03-01,19.597889,20.816408,19.509037,20.562551,12.722403,909094
1999-03-08,20.562551,21.298740,20.308693,21.108347,13.060099,725059
1999-03-15,21.121040,21.374899,20.486393,20.714867,12.816649,876841
1999-03-22,20.664095,20.841795,19.902517,20.283306,12.582946,1002773
1999-03-29,20.587936,20.816408,20.105604,20.308693,12.598696,382718
1999-04-05,20.587936,21.577986,20.435621,21.451056,13.307368,905771
1999-04-12,21.324127,22.441105,21.044882,21.222584,13.165637,813568
1999-04-19,21.616064,22.238018,21.222584,21.984159,13.638088,535362
1999-04-26,22.009544,22.238018,21.298740,21.679529,13.449107,969043
1999-05-03,21.603371,21.933388,20.917953,21.425671,13.291615,1893402
1999-05-10,21.577986,22.161860,21.171812,21.425671,13.291615,433805
1999-05-17,21.121040,21.349512,20.727558,20.892567,12.960910,763836
1999-05-24,20.587936,20.689480,19.800976,20.372156,12.638064,977416
1999-05-31,20.257919,20.384850,19.623274,20.308693,12.598696,561090
1999-06-07,20.435621,20.714867,19.750202,19.927904,12.362469,558628
1999-06-14,20.004063,20.917953,19.750202,20.816408,12.913658,676312
1999-06-21,20.892567,20.968725,19.940598,20.232534,12.586276,459286
1999-06-28,20.372156,21.628757,20.372156,21.425671,13.328500,663140
1999-07-05,21.400284,21.806458,21.298740,21.476442,13.360099,416079
1999-07-12,21.476442,21.552601,20.994110,21.425671,13.328500,896907
1999-07-19,21.527214,21.552601,20.359465,20.562551,12.791574,447469
1999-07-26,20.359465,20.994110,19.877132,19.902517,12.380985,769129
1999-08-02,20.004063,20.232534,18.709383,18.861698,11.733508,1344498
1999-08-09,18.823620,19.699430,18.404753,19.648661,12.223060,1156033
1999-08-16,19.623274,20.283306,19.470959,20.080219,12.491534,571185
1999-08-23,20.308693,20.956032,19.699430,19.699430,12.254642,1256236
1999-08-30,19.737511,19.775589,18.658611,19.699430,12.254642,1724385
1999-09-06,19.610580,19.610580,18.582453,18.950548,11.788779,947993
1999-09-13,18.912470,18.925161,18.074736,18.607840,11.575588,1617288
1999-09-20,18.506296,18.506296,17.782799,18.074736,11.281556,1206873
1999-09-27,18.150894,18.227051,17.414703,17.668562,11.028036,2090485
1999-10-04,17.884342,18.963242,17.871649,18.887083,11.788595,1968123
1999-10-11,18.823620,18.887083,16.957758,16.957758,10.584380,1714783
1999-10-18,17.084686,19.191713,17.059301,19.039398,11.883668,2157574
1999-10-25,18.887083,21.247969,18.582453,20.765638,12.961120,6316139
1999-11-01,20.714867,21.425671,20.334078,21.146425,13.198792,2137509
1999-11-08,21.095654,21.121040,20.016754,21.070269,13.151256,1821634
1999-11-15,21.019497,21.755686,20.765638,20.791023,12.976959,1673053
1999-11-22,20.714867,20.714867,20.004063,20.004063,12.485767,647260
1999-11-29,19.724817,20.638708,19.521730,20.257919,12.644217,3327269
1999-12-06,20.156378,20.156378,19.179022,19.826361,12.374854,3170072
1999-12-13,19.572502,19.724817,18.531681,18.734768,11.693523,3364447
1999-12-20,18.810926,19.293259,18.455524,19.242485,12.054506,4706114
1999-12-27,19.420187,19.496344,18.963242,19.305950,12.094274,4645301
2000-01-03,19.267872,19.267872,17.440088,18.709383,11.720544,3672566
2000-01-10,18.861698,19.559809,18.074736,19.432880,12.173782,2916238
2000-01-17,19.369415,19.369415,18.049351,18.150894,11.370678,1892171
2000-01-24,18.328594,19.001320,17.668562,18.227051,11.418388,1642523
2000-01-31,18.023964,18.874392,18.023964,18.341288,11.489953,1840346
2000-02-07,18.201666,18.480909,17.262388,17.465475,10.941293,2153757
2000-02-14,17.490862,17.706640,16.297726,16.450041,10.305178,3258087
2000-02-21,16.627743,16.741978,15.967709,16.094639,10.082530,2000868
2000-02-28,16.500813,17.211617,16.246954,17.008530,10.655045,4257906
2000-03-06,16.919680,17.097380,15.840780,16.285032,10.201804,4349369
2000-03-13,15.815394,19.242485,15.815394,18.823620,11.792113,5121945
2000-03-20,18.874392,20.461006,18.252438,20.207150,12.705273,3570023
2000-03-27,20.194456,20.194456,19.293259,19.712124,12.394023,2970773
2000-04-03,20.130991,20.816408,19.077478,19.496344,12.258351,3580856
2000-04-10,19.547115,20.956032,17.973192,18.252438,11.476242,3270767
2000-04-17,18.683996,19.293259,18.074736,19.242485,12.098742,1801569
2000-04-24,19.140942,20.384850,18.937855,19.902517,12.513737,1994343
2000-05-01,18.988626,19.724817,18.404753,18.760155,11.795474,977169
2000-05-08,18.557068,19.572502,18.557068,19.344028,12.162587,2004069
2000-05-15,19.445574,20.397543,19.445574,19.648661,12.354119,1294890
2000-05-22,19.737511,20.461006,19.394800,19.699430,12.386047,1893648
2000-05-29,20.067526,22.060316,19.851748,21.882616,13.758726,2410791
2000-06-05,21.831844,21.831844,20.410236,20.511780,12.896808,1207857
2000-06-12,20.562551,21.247969,19.344028,19.496344,12.258351,3611139
2000-06-19,19.394800,20.105604,19.191713,19.445574,12.268680,3114799
2000-06-26,19.648661,20.105604,19.014013,19.293259,12.172573,1744450
2000-07-03,19.293259,20.486393,19.140942,20.359465,12.845266,2026842
2000-07-10,20.461006,21.070269,20.359465,20.943338,13.213654,1614457
2000-07-17,20.917953,21.298740,20.283306,20.968725,13.229673,662278
2000-07-24,21.070269,21.400284,20.638708,20.638708,13.021455,1185822
2000-07-31,20.943338,22.504568,20.689480,22.504568,14.198673,882135
2000-08-07,22.390333,22.669579,21.984159,22.631498,14.278752,1638832
2000-08-14,22.555342,22.936129,22.060316,22.364946,14.110578,912049
2000-08-21,22.276096,22.923435,22.149166,22.149166,13.974442,1054721
2000-08-28,22.326868,23.253452,22.136475,22.745735,14.350828,1879984
2000-09-04,22.872665,23.558083,22.733042,23.532698,14.847344,5803057
2000-09-11,23.735785,24.065800,23.177296,23.266146,14.679171,4136653
2000-09-18,22.999594,23.037674,22.034931,22.821894,14.442400,1284672
2000-09-25,22.948822,23.888100,22.758429,23.558083,14.908281,1156648
2000-10-02,23.532698,24.065800,22.542648,22.796507,14.426332,3369001
2000-10-09,22.593420,22.733042,20.473700,21.628757,13.687351,10800671
2000-10-16,21.590677,22.238018,20.207150,22.060316,13.960454,3381803
2000-10-23,21.984159,22.733042,21.286049,22.352255,14.145202,3393867
2000-10-30,22.555342,23.634239,22.555342,23.304224,14.747627,2296062
2000-11-06,23.532698,23.735785,22.847279,23.037674,14.578958,2051340
2000-11-13,22.872665,23.151909,21.984159,22.187246,14.040772,11675543
2000-11-20,21.781073,21.908003,20.917953,21.209890,13.422278,1416142
2000-11-27,21.324127,22.504568,21.324127,22.034931,13.944386,5854144
2000-12-04,21.933388,23.634239,21.704914,23.456539,14.844025,9114078
2000-12-11,23.507311,23.837326,22.199940,22.529955,14.257657,2769627
2000-12-18,22.872665,23.608854,22.466492,23.443846,14.890858,10072657
2000-12-25,23.608854,24.421202,23.469233,23.964256,15.221414,3604861
2001-01-01,24.040415,24.903534,22.948822,23.608854,14.995674,15103016
2001-01-08,23.405767,23.862713,22.796507,22.961515,14.584504,2490560
2001-01-15,23.050365,24.065800,22.745735,22.898050,14.544197,2558264
2001-01-22,22.948822,24.015028,22.948822,23.976950,15.229472,7420098
2001-01-29,24.248577,24.289196,23.761169,24.004873,15.247218,1576419
2001-02-05,24.167343,24.207960,23.363119,23.671812,15.035658,4398240
2001-02-12,23.769293,24.151096,23.306255,23.598700,14.989208,4886085
2001-02-19,23.639318,23.639318,21.267262,22.103981,14.039813,2323144
2001-02-26,22.307068,23.046305,21.868401,22.355808,14.199773,3244424
2001-03-05,22.542648,23.103168,21.941511,22.339561,14.189456,2929534
2001-03-12,21.819658,21.965881,20.552397,21.080421,13.389676,6499681
2001-03-19,21.080421,21.519091,18.992689,20.438667,13.025013,6520238
2001-03-26,20.779854,21.559708,20.487410,21.559708,13.739422,1902757
2001-04-02,21.332251,22.006498,20.186840,20.690496,13.185497,15239164
2001-04-09,20.714867,21.722178,20.601137,21.624695,13.780834,8312697
2001-04-16,21.811535,23.549959,21.275387,22.290819,14.205338,8672518
2001-04-23,22.144598,22.737612,21.754671,22.705118,14.469363,3133018
2001-04-30,22.753859,23.054426,22.225834,22.989439,14.650549,2196719
2001-05-07,22.940699,22.940699,22.274574,22.380178,14.262280,1343391
2001-05-14,22.404549,23.428106,22.298944,23.062551,14.697146,1564723
2001-05-21,23.127539,23.826159,22.965069,23.298132,14.847276,2391464
2001-05-28,23.509342,23.509342,22.997562,23.281885,14.836919,1774979
2001-06-04,23.346872,23.696182,22.940699,23.103168,14.723025,3112091
2001-06-11,23.038179,23.168156,22.047115,22.404549,14.277815,5780900
2001-06-18,22.461412,23.704306,22.168968,23.395613,14.964276,4116587
2001-06-25,23.436232,23.525589,22.745735,23.070675,14.756437,2935319
2001-07-02,23.192526,23.428106,22.696995,22.721365,14.533010,1318032
2001-07-09,22.786352,22.867586,21.868401,22.859465,14.621336,12383737
2001-07-16,22.891958,23.070675,22.493908,22.607635,14.460273,2375954
2001-07-23,22.558895,22.737612,22.071487,22.672625,14.501833,839542
2001-07-30,22.583265,23.135662,22.542648,23.013809,14.720065,706594
2001-08-06,22.867586,22.981316,22.339561,22.583265,14.444667,3297972
2001-08-13,22.664499,22.778229,21.990252,22.079611,14.122532,1415774
